"Variables ->","gdp","gdp_agriculture","cpi","cpi_core1","cpi_freshfood","cpi_administ","fisc_bal","mmr","neer","eur_tnd","usd_tnd","gdp_ea","cpi_ea","nr_ea","cpi_us","wp_oil","gdp_nom","credit_total","credit_eses","credit_houshl","gdp_agr_nom","credit_agriculture","cred_new_flows_u","cred_new_ir","cred_new_hh_flows_u","cred_new_hh_ir","cred_new_eses_flows_u","cred_new_eses_ir","il_ceil","gdpxa_nom","credxa","cred_new_flows","cred_new_flows2"
"Comments ->","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Class[Size] ->","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]"
"2003Q4",15065.0799999999999272,1488.5000000000000000,65.2999999999999972,66.5300000000000011,51.6400000000000006,68.9000000000000057,-5.0999999999999996,5.0000000000000000,146.8700000000000045,1.4900000000000000,1.2500000000000000,2221593.7000000001862645,81.6599999999999966,2.1499999999999999,78.0999999999999943,58.3999999999999986,9606.0100000000002183,21247.0900000000001455,18211.9399999999986903,3043.5999999999999091,850.9207469000000401,850.9207469000000401,NaN,NaN,NaN,NaN,NaN,NaN,11.6575141500000008,8755.0892531000008603,20396.1692531000007875,NaN,NaN
"2004Q1",15440.7900000000008731,1506.3299999999999272,66.0699999999999932,66.7099999999999937,56.7299999999999969,69.2699999999999960,-3.7999999999999998,5.0000000000000000,144.8600000000000136,1.5300000000000000,1.2200000000000000,2232544.8999999999068677,82.0900000000000034,2.0600000000000001,78.7900000000000063,62.5000000000000000,9866.3299999999999272,21741.5900000000001455,18711.4700000000011642,3141.9299999999998363,883.1147360999999592,883.1147360999999592,NaN,NaN,NaN,NaN,NaN,NaN,11.0510759600000004,8983.2152638999996270,20858.4752638999998453,NaN,NaN
"2004Q2",15517.7299999999995634,1530.3800000000001091,66.2900000000000063,67.1400000000000006,54.6599999999999966,69.8700000000000045,-1.0000000000000000,5.0000000000000000,143.9300000000000068,1.5300000000000000,1.2700000000000000,2246701.7999999998137355,82.6599999999999966,2.0800000000000001,79.4200000000000017,66.7999999999999972,10058.7299999999995634,22037.8300000000017462,18704.5200000000004366,3305.0300000000002001,914.6021138999999494,914.6021138999999494,NaN,NaN,NaN,NaN,NaN,NaN,11.0510759600000004,9144.1278860999991593,21123.2278861000013421,NaN,NaN
"2004Q3",15880.5900000000001455,1580.6600000000000819,66.3799999999999955,67.5300000000000011,53.0700000000000003,70.0900000000000034,0.2000000000000000,5.0000000000000000,143.1100000000000136,1.5400000000000000,1.2600000000000000,2252131.7000000001862645,83.0499999999999972,2.1200000000000001,79.8199999999999932,75.5999999999999943,10287.0699999999997090,22298.0900000000001455,18798.0200000000004366,3423.6700000000000728,934.9841960999999628,934.9841960999999628,NaN,NaN,NaN,NaN,NaN,NaN,10.9370571499999993,9352.0858038999995188,21363.1058039000017743,NaN,NaN
"2004Q4",15972.8999999999996362,1622.5899999999999181,66.5499999999999972,67.8100000000000023,52.2400000000000020,70.4200000000000017,-4.2000000000000002,5.0000000000000000,139.5300000000000011,1.5900000000000001,1.2300000000000000,2260325.0000000000000000,83.5499999999999972,2.1600000000000001,80.7199999999999989,87.5000000000000000,10494.7299999999995634,22658.4300000000002910,19117.9399999999986903,3543.5500000000001819,933.3016813000000411,933.3016813000000411,NaN,NaN,NaN,NaN,NaN,NaN,10.9370571499999993,9561.4283187000000908,21725.1283187000008184,NaN,NaN
"2005Q1",15905.0100000000002183,1416.2100000000000364,67.1500000000000057,68.2600000000000051,54.0600000000000023,71.0300000000000011,-3.5000000000000000,5.0000000000000000,136.6200000000000045,1.6200000000000001,1.2300000000000000,2265689.2000000001862645,83.8499999999999943,2.1400000000000001,81.2500000000000000,94.0000000000000000,10519.2099999999991269,22801.4300000000002910,19186.0900000000001455,3702.0999999999999091,868.1267827000000352,868.1267827000000352,NaN,NaN,NaN,NaN,NaN,NaN,10.9349426399999992,9651.0832172999998875,21933.3032172999992326,NaN,NaN
"2005Q2",16207.8700000000008004,1432.5999999999999091,67.6700000000000017,68.6599999999999966,54.5499999999999972,71.6400000000000006,0.9000000000000000,5.0000000000000000,136.3400000000000034,1.6100000000000001,1.2800000000000000,2278561.0000000000000000,84.3299999999999983,2.1200000000000001,81.7199999999999989,96.2999999999999972,10861.5400000000008731,23464.0400000000008731,19565.1800000000002910,3878.4699999999997999,905.8587188999999853,905.8587188999999853,NaN,NaN,NaN,NaN,NaN,NaN,10.9349426399999992,9955.6812811000017973,22558.1812811000017973,NaN,NaN
"2005Q3",16386.3699999999989814,1423.1400000000001000,68.2399999999999949,69.0000000000000000,55.4200000000000017,72.6099999999999994,1.5000000000000000,5.0000000000000000,135.3000000000000114,1.6100000000000001,1.3200000000000001,2295530.7999999998137355,84.9599999999999937,2.1299999999999999,82.8299999999999983,111.9000000000000057,11092.6599999999998545,23916.6100000000005821,19701.5699999999997090,4161.9099999999998545,917.3907927999999856,917.3907927999999856,NaN,NaN,NaN,NaN,NaN,NaN,10.8867510400000000,10175.2692071999990731,22999.2192071999998007,NaN,NaN
"2005Q4",16607.6399999999994179,1482.7699999999999818,68.8199999999999932,69.5199999999999960,56.3900000000000006,73.0900000000000034,-8.8000000000000007,5.0000000000000000,134.6399999999999864,1.6100000000000001,1.3600000000000001,2310482.6000000000931323,85.4899999999999949,2.3399999999999999,83.7600000000000051,112.7000000000000028,11422.0699999999997090,24321.2599999999983993,19901.5999999999985448,4418.2299999999995634,968.9382108999999446,968.9382108999999446,NaN,NaN,NaN,NaN,NaN,NaN,10.8867510400000000,10453.1317890999998781,23352.3217890999985684,NaN,NaN
"2006Q1",16811.2099999999991269,1555.7300000000000182,69.4000000000000057,70.0499999999999972,56.6400000000000006,74.1700000000000017,-0.1000000000000000,5.0000000000000000,133.9900000000000091,1.6200000000000001,1.3500000000000001,2330725.0000000000000000,85.8700000000000045,2.6099999999999999,84.2999999999999972,124.0999999999999943,11721.6499999999996362,24695.5099999999983993,20135.5900000000001455,4616.3299999999999272,1013.6019209999999475,1013.6019209999999475,NaN,NaN,NaN,NaN,NaN,NaN,10.9416508199999996,10708.0480790000001434,23681.9080789999970875,NaN,NaN
"2006Q2",16999.4900000000016007,1561.8499999999999091,70.0400000000000063,70.4899999999999949,57.5600000000000023,74.9200000000000017,2.5000000000000000,5.0000000000000000,131.3600000000000136,1.6699999999999999,1.3300000000000001,2356330.7000000001862645,86.4000000000000057,2.8900000000000001,84.9500000000000028,128.5000000000000000,11927.3999999999996362,25241.0099999999983993,20423.9000000000014552,4806.6000000000003638,1008.9822299999999586,1008.9822299999999586,NaN,NaN,NaN,NaN,NaN,NaN,10.9416508199999996,10918.4177700000000186,24232.0277699999969627,NaN,NaN
"2006Q3",17223.4500000000007276,1541.7899999999999636,70.3700000000000045,70.8799999999999955,57.4299999999999997,75.3700000000000045,2.6000000000000001,5.0199999999999996,130.1899999999999977,1.6899999999999999,1.3200000000000001,2369964.2000000001862645,86.8100000000000023,3.2200000000000002,85.5400000000000063,127.2999999999999972,12085.8999999999996362,25879.0800000000017462,20652.9900000000016007,5194.4899999999997817,1023.1873409999999467,1023.1873409999999467,NaN,NaN,NaN,NaN,NaN,NaN,10.6871288500000006,11062.7126589999988937,24855.8926590000010037,NaN,NaN
"2006Q4",17612.3499999999985448,1549.5299999999999727,70.8299999999999983,71.3700000000000045,58.2299999999999969,75.5499999999999972,-12.5000000000000000,5.2699999999999996,129.6999999999999886,1.7000000000000000,1.3200000000000001,2397853.0000000000000000,87.0300000000000011,3.5899999999999999,85.4000000000000057,118.4000000000000057,12262.3700000000008004,25932.9000000000014552,20746.3600000000005821,5184.8100000000004002,1002.5858580000000302,1002.5858580000000302,NaN,NaN,NaN,NaN,NaN,NaN,10.6871288500000006,11259.7841420000004291,24930.3141420000029029,NaN,NaN
"2007Q1",18224.1800000000002910,1567.6099999999999000,70.8900000000000006,71.2699999999999960,58.5200000000000031,76.1299999999999955,-1.1000000000000001,5.2900000000000000,128.7400000000000091,1.7200000000000000,1.3100000000000001,2412867.8999999999068677,87.5400000000000063,3.8199999999999998,86.4099999999999966,117.9000000000000057,12569.9799999999995634,26551.1100000000005821,21018.7000000000007276,5559.5399999999999636,1016.7987859999999500,1016.7987859999999500,NaN,NaN,NaN,NaN,NaN,NaN,10.7581545100000007,11553.1812140000001818,25534.3112140000012005,NaN,NaN
