"Class[Size] ->","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","double[1-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]","Series[107-by-1]"
"2015Q2",992.2752780557219694,0.7261465234037132,460.1362947645137638,459.8850257243271926,460.5319093036349614,NaN,3.5896384087118349,5.3082884080738495,0.8909521674720509,4.0000000000000000,4.6788161498758978,76.5467842139571388,-5.5428138645705189,7.0149530720000000,8.8604698759999998,460.7267984070236935,2.5226571424802842,1472.0867088743627846,1.7659827334873626,-0.0100000000000000,14.3634248107247586,27.4532989662967033,-13.0898741555719447,-2.5326571424802840,-0.8515318864680207,-1.6811252560122631,5.2128947714073597,0.0000000000000000,0.0000000000000000,77.1372878564670827,1.0891777411640629,-2.5326571424802840,5.5399396626344242,-0.3270448912270645,992.9200162834505363,-0.6447382277285669,992.8210946248784694,-0.5458165691565000,1.7032289948720063,1.7032289948720063,1472.4015173642974332,-0.3148084899346486,1472.6138154510199456,-0.5271065766571610,1.7106006585381692,85.1425863590985585,-8.0052985026314758,85.1394159668391524,-8.0021281103720696,1.8761982312286136,-0.1165489075857175,1.2057266487497804,-0.1272464149258973,1.2164241560899600,-0.8454481039457535,-1.6872090385345304,-1.4463845325268150,0.0000000000000000,991.7487937569187579,2.2953035960490524,-0.5264842988032115,1.5691570726453392,1102.0780875501714036,5.9076979195506283,978.9265668445830215,1067.5728613575420241,0.7535187154606390,-28.3001423187365049,-151.4516630243246880,-62.8053685113657352,-30.0213181381556282,825.7530433322237968,0.1901470603723515,-165.9957504246949895,7.0149530720000000,7.9794400750000003,6.8377138420000003,2.3361369221241022,2.2394148209420077,0.0967221011820945,0.6468835793077687,-4.5416961364944228
"2015Q3",992.2487897305416027,-0.1059533007214668,460.8365076884610971,461.1847840741331765,460.1744141456126727,NaN,2.8008516957893335,5.1990333992239357,-1.4299806320891548,4.0000000000000000,4.6501833651419862,77.9324876800997686,5.5428138645705189,7.0203939960000001,8.9608474349999998,460.6469341719711679,-0.3194569402101024,1472.5316509023814433,1.7797681120746347,-0.0300000000000000,-6.1485083650680918,23.5497871576181161,-29.6982955226862089,0.2894569402101024,-0.8904315244418682,1.1798884646519707,6.0934014826652900,0.0000000000000000,0.0000000000000000,77.7429141636098393,1.8493316693526527,0.2894569402101024,5.5879162833475817,0.5054851993177083,993.3158647150760316,-1.0670749845344289,993.2364601647624340,-0.9876704342208313,1.6614621595358585,1.6614621595358585,1472.7776263240566550,-0.2459754216752117,1473.0628169971585066,-0.5311660947770633,1.7960061845542441,85.6880506916110960,-7.9451365280012567,85.6820834678563870,-7.9391693042465477,2.1706700040689384,-0.1084203006731144,1.9577519700257671,-0.1207401179823109,1.9700717873349636,-0.8823826042368806,1.1718395444469829,-1.7090979461045921,0.0000000000000000,992.4271311747295385,2.7133496712431224,0.1783414441879358,2.8193029719645892,1103.0924958717703248,4.0576332863956850,980.1752124966238853,1068.4659230129150274,0.7560553326465965,-27.9640714149482008,-150.8813547900947185,-62.5906442738034343,-29.5810575609136706,817.6657517643640176,0.1741890989852398,-174.7613794103654072,7.0203939960000001,8.0259305350000005,6.7707580439999999,2.3702106308580140,2.2454431669635389,0.1247674638944751,-1.0103699285205039,-4.7570053597374899
"2015Q4",992.3598465640686754,0.4442273341082910,461.8382517460225927,462.3893799986193471,461.0453389333542304,NaN,4.0069762302459822,4.8183836979446824,3.4836991509662312,4.0000000000000000,4.3442557842836722,78.8457360364270272,3.6529934253090346,6.8913109920000002,8.9608474349999998,460.5670061029742328,-0.3197122759877402,1472.9917035746143483,1.8402106889316201,-0.0900000000000000,-17.9436987230274667,19.9339593659899279,-37.8776580890173946,0.2297122759877402,-0.9374536697747753,1.1671659457625154,4.8644499238895502,0.0000000000000000,0.0000000000000000,77.5744903933787100,0.3372795540376901,0.2297122759877402,5.6283684480926182,-0.7639185242030679,993.6936783623461906,-1.3338317982775152,993.6409073282844702,-1.2810607642157947,1.6177886540881445,1.6177886540881445,1473.1617234704331167,-0.1700198958187684,1473.5301191038759043,-0.5384155292615560,1.8692084268695908,86.3110796510913900,-8.7365892577126800,86.3017808059974243,-8.7272904126187143,2.4787893525641493,-0.1033433102387015,0.4406228642763915,-0.1173479559124822,0.4546275099501723,-0.9271716731615501,1.1568839491492904,-1.9606026395915106,0.0000000000000000,993.6156877470507425,4.7542262892848157,1.2558411829820670,4.3099989551765248,1104.7424746818194308,6.5999152401964238,981.6002972694595883,1070.1956144846851657,0.7595520010798443,-27.5026491772203947,-150.6448265895802763,-62.0495093743546633,-29.1754290178237916,824.9131572892890745,0.1850692305758253,-168.7025304577616112,6.8913109920000002,7.8609215179999996,6.7012581420000004,2.5470552077163280,2.2507289154080312,0.2963262923082968,-1.3440410652651167,-4.9755218708670812
"2016Q1",993.7347286670801623,5.4995284120459473,462.3893799986193471,463.4631896137710214,460.7519607805176634,NaN,2.2045130103870179,4.2952384606066971,-1.1735126113462684,4.0000000000000000,4.1333863492977212,80.6475865866948709,7.2074022010713747,6.5694791700000001,8.9151176680000006,460.2065371034612440,-1.4418759980519553,1473.5419336805823605,2.2009204238720486,-0.1900000000000000,-39.8815949486986270,16.6723931747528802,-56.5539881234515036,1.2518759980519554,-0.9920422029068451,2.2439182009588006,9.5504996719159703,0.0000000000000000,0.0000000000000000,78.4647436915367962,1.9288733389107033,1.2518759980519554,5.6620003795419898,3.8884992923739805,994.0513226557762891,-0.3165939886961269,994.0333421538958873,-0.2986134868157251,1.5697393024456687,1.5697393024456687,1473.5501653890610214,-0.0082317084786609,1474.0123389714378845,-0.4704052908555241,1.9288794702479208,87.0101641596525610,-8.5454204681157648,86.9969578943608752,-8.5322142028240791,2.7807083534538037,-0.1005571885531823,2.0294305274638855,-0.1162777563489709,2.0451510952596741,-0.9792544112183994,2.2311304092703548,-2.1788443341484287,0.0000000000000000,996.8211704302642602,12.8219307328540708,3.0864417631840979,7.3224023208081235,1106.9694372684907648,8.9078503466853363,984.3509284288213621,1072.2883033105601953,0.7521558773987884,-28.4811692737626032,-151.0996781134320202,-63.1623032316932864,-28.8045458414555746,835.5914408122259829,0.1994289400795565,-161.2297296180383057,6.5694791700000001,7.5941970080000001,6.3425761620000003,2.4360928207022789,2.2552470645281217,0.1808457561741572,-2.7112288332533581,-5.1962995178472990
"2016Q2",994.3055320843417348,2.2832136690462903,463.4728988229636002,464.4967655862157585,461.8653934822061728,NaN,4.3340752973770122,4.1343038897789484,4.4537308067540380,4.0000000000000000,4.1429809763139556,85.0150929369609969,17.4700254010645040,6.5341108309999996,8.9151176680000006,460.5969866158656032,1.5617980496174368,1473.7929474101451888,1.0040549182513132,-0.2600000000000000,-17.1392486261764496,13.8079926309420813,-30.9472412571185309,-1.8217980496174369,-1.0529115255620796,-0.7688865240553573,5.9268126022417098,0.0000000000000000,0.0000000000000000,82.1391807298629715,-0.1910943210630567,-1.8217980496174369,5.6890388512905252,0.2377737509511846,994.3858293810077384,-0.0802972966660036,994.4118700170705551,-0.1063379327288203,1.5141114526986712,1.5141114526986712,1473.9392024031401434,-0.1462549929949546,1474.5057572904045173,-0.7128098802593286,1.9736732758665312,87.7783347711217061,-5.6391540412587347,87.7606100895374510,-5.6214293596744795,3.0546087807063032,-0.0990257985970877,-0.0920685224659690,-0.1164532047306178,-0.0746411163324389,-1.0373468664378478,-0.7844511831795891,-2.3427017779831383,0.0000000000000000,998.5791958686525049,7.0321017535529791,4.2736637843107701,4.7488880845066888,1109.3420795695176366,9.4905692041074872,986.8940620233370282,1074.5316246927445718,0.7567929898948961,-27.8665524111237559,-150.3145699573042862,-62.6770072878969344,-28.4684098457225687,836.3031345021221341,0.1973531306289254,-162.2760613665302571,6.5341108309999996,7.5098894800000000,6.2787414259999998,2.3911298546860440,2.2590318778349090,0.1320979768511350,-2.6313721040095857,-5.4183558338341866
"2016Q3",994.2540463149813377,-0.2059430774415887,464.5640118541804213,465.6338472562491120,462.7909667296402745,NaN,4.3644521248672845,4.5483266801334139,3.7022929897364065,4.0000000000000000,4.1717593351868469,90.0161349944271478,20.0041682298646037,6.5668386820000002,8.3666768929999993,460.8763721498222026,1.1175421358263975,1474.2474567223557642,1.8180372488423018,-0.3000000000000000,-15.1263159773981748,11.3483155390154860,-26.4746315164136590,-1.4175421358263975,-1.1173735905888813,-0.3001685452375162,4.3798833982348597,0.0000000000000000,0.0000000000000000,86.3284952900688722,-0.1926927896804376,-1.4175421358263975,5.7121409489907888,-1.3322575507559291,994.6940324524392736,-0.4399861374579359,994.7744096598527221,-0.5203633448713845,1.4501585711286680,1.4501585711286680,1474.3250796910524514,-0.0776229686966872,1475.0063607480283281,-0.7589040256725639,2.0024138304952430,88.6032811515333520,-2.2747858614644798,88.5804001142411011,-2.2519048241722288,3.2791600988146001,-0.0964446092712837,-0.0962481804091539,-0.1155197670617266,-0.0771730226187110,-1.0987706303445206,-0.3187715054818769,-2.4384549108524300,0.0000000000000000,999.6597746600025403,4.3223151654001413,5.4057283450212026,4.5282582428417300,1111.7005905514840833,9.4340439278657868,989.3733637392131186,1076.8511589963686674,0.7665263515465306,-26.5886202205075364,-148.9158470327785153,-61.4380517756228670,-28.1670012861004651,831.9515229852701168,0.1869185129456467,-167.7082516747325087,6.5668386820000002,7.4582124419999998,6.3147867020000001,2.3950793468131533,2.2621537879907265,0.1329255588224267,-2.8428805266088375,-5.6406835012769463
"2016Q4",994.5392640299078266,1.1408708597059558,465.8521361485085777,467.4789527868147729,463.2840450875188480,NaN,5.1524971773126254,7.3804221222626438,1.9723134315142943,4.0000000000000000,4.1813502813410350,89.6088024556635787,-1.6293301550542765,6.5708722679999996,8.3666768929999993,461.3039144366786672,1.7101691474258587,1474.9925489755255512,2.9803690126791480,-0.3100000000000000,-6.2192020256447620,9.2815776776453500,-15.5007797032901120,-2.0201691474258587,-1.1832209049131872,-0.8369482425126715,4.4500918077385103,0.0000000000000000,0.0000000000000000,85.0605807438336683,-0.9711468959715903,-2.0201691474258587,5.7341123668896881,-1.2840205591511777,994.9727155986590788,-0.4334515687512521,995.1188133630786297,-0.5795493331708030,1.3776148129036301,1.3776148129036301,1474.7039510218087344,0.2885979537168168,1475.5096905253865316,-0.5171415498609804,2.0133191094328140,89.4691684956462296,-4.4085877518125614,89.4404772978359972,-4.3798965540023289,3.4403087343795846,-0.0905666323031773,-0.8805802636684130,-0.1111695600443086,-0.8599773359272816,-1.1613375764525302,-0.8588315709733285,-2.4603735804719413,0.0000000000000000,1000.4962450765586937,3.3458816662246136,5.9569810466508670,2.2050108065186578,1113.8302597866916130,8.5186769408301188,991.8170232497180905,1078.8027990367977509,0.7765034339816518,-25.2954214018561281,-147.3086579388297253,-60.3228821517500151,-27.9002602942359772,836.3130846010928963,0.1936250727043513,-164.1831604754658258,6.5708722679999996,7.4241603669999998,6.3539684610000000,2.3895219866589645,2.2647096472532779,0.1248123394056866,-4.1949076992959249,-5.8622473327874784
"2017Q1",995.5581776094263660,4.0756543180741573,467.0208582167313125,468.8683786215908640,464.1467160141783665,NaN,4.6748882728909393,5.5577033391043642,3.4506837066380740,4.0000000000000000,4.1909403077209566,89.6088024556635787,0.0000000000000000,6.5805724909999999,8.4296545559999991,461.9664632138543539,2.6501951087027464,1475.6982095438320357,2.8226422732259380,-0.3300000000000000,2.7112835755539568,7.5794481808061693,-4.8681646052522130,-2.9801951087027465,-1.2484335808017077,-1.7317615279010388,9.5080555213513396,0.0000000000000000,0.0000000000000000,84.5544074527865632,-0.4839479651699827,-2.9801951087027465,5.7569261382649071,3.7511293830864325,995.2183875569196516,0.3397900525067143,995.4426081804934938,0.1155694289328721,1.2951792696594566,1.2951792696594566,1475.0719216500649509,0.6262878937670848,1476.0108134885404070,-0.3126039447083713,2.0044918526155016,90.3587402570556719,-5.8043328042691087,90.3235835291712021,-5.7691760763846389,3.5324249253408198,-0.0792050345329314,-0.4047429306370513,-0.1011429335195119,-0.3828050316504709,-1.2230588104669151,-1.7571362982358314,-2.3972682830312326,0.0000000000000000,1002.2239412552816020,6.9107847148916335,6.6657636458552361,2.8351303968174761,1115.7576343326279584,7.7094981837453815,994.1392496598634807,1080.6633653249957661,0.7780554924067529,-25.0957430346427302,-146.7141277074072718,-60.1900120422750859,-27.6680217763714396,840.7692294613251534,0.1989807648569827,-161.4547117939565055,6.5805724909999999,7.4127126680000002,6.3172422690000003,2.3896321832790433,2.2668228929920322,0.1228092902870110,-4.7216626074124974,-6.0819841629479363
"2017Q2",995.9658506776058857,1.6306922727180790,468.2223815430382956,470.4653464473041709,464.5748994723505803,NaN,4.8060933052279324,6.3878713028532275,1.7127338326888548,4.0000000000000000,4.6215423796962893,98.2078472412158021,34.3961791422088936,6.7741501189999997,8.4296545559999991,462.0945105103454011,0.5121891859641892,1476.4984274073019606,3.2008714538796994,-0.3300000000000000,-9.8326186371310378,6.2039081951578838,-16.0365268322889207,-0.8421891859641892,-1.3115148231727241,0.4693256372085348,6.6056434426118003,0.0000000000000000,0.0000000000000000,92.0799762085229077,-0.1845509255316431,-0.8421891859641892,5.7817527835446612,0.8238906590671391,995.4272861572427473,0.5385645203631384,995.7429589475088960,0.2228917300969897,1.2014030680616088,1.2014030680616088,1475.4252772041977551,1.0731502031042055,1476.5044732900839790,-0.0060458827820185,1.9746392061742881,91.2519845220121084,0.8279916865107992,91.2097232617495592,0.8702529467733484,3.5445589303134284,-0.0607233454655017,-0.1238275800661414,-0.0837177231634390,-0.1008332023682041,-1.2824822078245721,0.4402930218603829,-2.2344907090972139,0.0000000000000000,1004.5042891769888911,9.1213916868291562,8.5384384993830054,7.4906994141110772,1119.3083979499656380,14.2030544693507181,997.1595632710665313,1084.3589438132344185,0.7880030856045388,-23.8253273390123930,-145.9741620179114818,-58.7747814757434739,-27.4699469828230249,845.6818961947460593,0.2042881197562093,-158.8223929822427749,6.7741501189999997,7.6102107659999998,6.5096414899999999,2.1526077393037104,2.2686419250443417,-0.1160341857406313,-5.8904469749535906,-6.2988141529441375
"2017Q3",996.3312796111365515,1.4617157341226630,470.0389452569025366,472.1173861744397300,466.6327007728009448,NaN,7.2662548554569639,6.6081589085422365,8.2312052018014583,4.0000000000000000,5.0598052763091435,104.7318994280559252,26.0962087473604925,7.2425633789999999,8.4405252629999996,462.3304756183573545,0.9438604320478134,1477.1980389746222500,2.7984462692811576,-0.3300000000000000,-3.8216192727275922,5.1138962644821495,-8.9355155372097421,-1.2738604320478135,-1.3720501878994549,0.0981897558516414,6.2400044754264199,0.0000000000000000,0.0000000000000000,97.0234297895107716,-2.2064495791478205,-1.2738604320478135,5.8121072790215953,0.4278971964048246,995.5958615984329754,0.7354180127035761,996.0171027304295421,0.3141768807070093,1.0965751316825845,1.0965751316825845,1475.7606947425176713,1.4373442321045786,1476.9852182051452019,0.2128207694770481,1.9229796602448914,92.1252616687633150,4.8981681207474566,92.0752952140261840,4.9481345754845876,3.4622878091064990,-0.0337380589374919,-2.1727115202103287,-0.0574110177969740,-2.1490385613508463,-1.3392538541487951,0.0653934221009815,-1.9731480239845782,0.0000000000000000,1006.0877914208246011,6.3340089753428401,9.7565118096880497,4.8722932412201772,1122.3239365664028355,12.0621544657487902,999.8957719541818960,1087.5330269000082808,0.7993687624891583,-22.3932909664107171,-144.8214555786318272,-57.1842006328053927,-27.3055256786574638,853.7558215760741405,0.2179870332541782,-152.3319698447503470,7.2425633789999999,8.1213690429999996,7.0223542009999997,2.1827581026908565,2.2703397051056164,-0.0875816024147600,-5.4846854016387852,-6.5116438607463403
"2017Q4",996.4718108384511197,0.5621249092582730,471.6801002159276663,473.8389029774314167,468.1593862283935437,NaN,6.5646198361005190,6.8860672119667470,6.1067418223703953,4.0000000000000000,5.0978244764629457,107.5002423028975898,11.0733714993666581,7.2697194590000001,8.4405252629999996,462.7420794922911114,1.6464154957350274,1478.0501888092192075,3.4085993383878304,-0.3300000000000000,11.6802288077611305,4.2583281032904461,7.4219007044706844,-1.9764154957350275,-1.4293319023318636,-0.5470835934031639,2.0777518833531601,0.0000000000000000,0.0000000000000000,98.5622215792610064,-1.4667953596375733,-1.9764154957350275,5.8520195326502762,-3.7742676492971161,995.7209006821209414,0.7509101563301783,996.2624159028915756,0.2093949355595441,0.9812526898481337,0.9812526898481337,1476.0755220422129241,1.9746667670062834,1477.4475927301757565,0.6025960790434510,1.8494981001222186,92.9554495703611821,5.6067720088998243,92.8972420125479488,5.6649795667130576,3.2877871940870591,0.0030569389769529,-1.4698522986145262,-0.0208029269924813,-1.4459924326450919,-1.3927446519242150,-0.5836708438108125,-1.6248984463543907,0.0000000000000000,1007.8470002473412706,7.0368353060666777,11.3751894088901508,6.4747103968084048,1125.7666647608857602,13.7709127779316987,1002.1052342156356190,1091.4351942267076083,0.8129402088534963,-20.7097715984445720,-144.3712021436947168,-55.0412421326225285,-27.1740046542985567,864.3178314420073320,0.2380459187363589,-143.5291688053339101,7.2697194590000001,8.1334671620000005,7.1119393000000004,2.1718949825370544,2.2720659880341176,-0.1001710054970633,-5.6795167490378731,-6.7193757606530271
"2018Q1",997.4138914633574586,3.7683224996253557,473.6987610608277919,476.3113664054046126,469.5498956923608489,NaN,8.0746433796005022,9.8898537118927834,5.5620378558692209,4.0000000000000000,5.5718488756343696,108.8561952814608418,5.4238119142530081,7.5043254959999999,9.0665359399999996,463.2104187228172805,1.8733569221046764,1478.1187086107645428,0.2740792061813409,-0.3300000000000000,20.4438867099875985,3.5805347288834981,16.8633519811040991,-2.2033569221046765,-1.4825908252225066,-0.7207660968821699,5.0114719485388699,0.0000000000000000,0.0000000000000000,98.3678529434503162,-2.5027945039661326,-2.2033569221046765,5.9057868881330249,-0.8943149395941550,995.7996498461952797,1.6142416171621790,996.4764711990814021,0.9374202642760565,0.8562211847593062,0.8562211847593062,1476.3680052206173059,1.7507033901472369,1477.8862743746085471,0.2324342361559957,1.7547265777311623,93.7224874549330735,4.6453654885172426,93.6555988679713920,4.7122540754789242,3.0334274216937729,0.0496098175035560,-2.5524043214696888,0.0261832905768307,-2.5289777945429632,-1.4422846327466503,-0.7610722893580262,-1.2045968250438823,0.0000000000000000,1010.3130021481803169,9.8640076033561854,12.8991106848228583,6.0956851037308297,1128.3418245099842352,10.3006389963939000,1004.0023863368364800,1094.3510927086472293,0.8138280813962367,-20.6006137501850972,-144.9400519233327600,-54.5913455515221671,-27.0743032178559631,863.6960637846282225,0.2308079305887345,-146.6169383635519523,7.5043254959999999,8.3770605929999995,7.3054627170000002,1.9324766203656303,2.2739530123676235,-0.3414763920019932,-6.7614707130437637,-6.9209020573780906
"2018Q2",999.0462178850460759,6.5293056867544692,475.4624139156429123,478.1305983694959991,470.9870643115416442,NaN,7.0546114192604819,7.2769278563655462,5.7486744767231812,4.0000000000000000,6.3350315500761614,111.1857515418130333,9.3182250414087662,8.2924559680000005,9.0665359399999996,463.7830968227639232,2.2907123997865710,1478.6106124981556604,1.9676155495644707,-0.3300000000000000,27.7703372401884678,3.0284858465023237,24.7418513936861437,-2.6207123997865711,-1.5313997425698171,-1.0893126572167540,4.3377292204261604,0.0000000000000000,0.0000000000000000,99.5064344489340442,-0.7195798691843205,-2.6207123997865711,5.9753477718913546,-1.6376185514651942,995.8298248473928425,3.2163930376532335,996.6569722250209225,2.3892456600251535,0.7220041037580813,0.7220041037580813,1476.6376245617941549,1.9729879363615055,1478.2963172704264707,0.3142952277291897,1.6401715832716945,94.4098187831119162,5.0966156658221280,94.3339416031821969,5.1724928457518473,2.7133709408432196,0.1049500881814070,-0.8245299573657274,0.0827206309673500,-0.8023005001516705,-1.4875686224893021,-1.1331437772972690,-0.7252780131870455,0.0000000000000000,1013.9154244485234813,14.4096892013726574,14.8692065634774053,7.8803835146181882,1131.0700671376248465,10.9129705105624453,1005.7638518077631034,1097.3960056691310001,0.8067447672922141,-21.4747934228877178,-146.7810087527493863,-55.1488548913815961,-27.0049097285689399,870.1949328710143163,0.2375909180843045,-143.7204915775092502,8.2924559680000005,9.2071361120000006,8.0821476650000008,1.9574244179238391,2.2761129824428123,-0.3186885645189732,-7.1435340579543549,-7.1151045570453064
"2018Q3",999.0709199084230931,0.0988080935080689,477.0938829440977429,480.1969761962698726,471.9922489143384041,NaN,6.5258761138193222,8.2655113070954940,4.0207384111870397,4.0000000000000000,7.0085607566687758,115.6881196792085547,18.0094725495820853,8.8888774759999993,9.7043028660000008,464.4198572955569375,2.5470418911720571,1478.6716012930191937,0.2439551794541330,-0.3200000000000000,32.2688999420812337,2.5606907563761303,29.7082091857051047,-2.8670418911720570,-1.5757819191827795,-1.2912599719892774,4.4513311680076999,0.0000000000000000,0.0000000000000000,103.0140940306677635,0.4826846428494536,-2.8670418911720570,6.0620816635095318,-1.6107504955018319,995.8101503434612596,3.2607695649618336,996.8022084743973892,2.2687114340257040,0.5809449975058669,0.5809449975058669,1476.8849545394255074,1.7866467535936863,1478.6729208210088018,-0.0013195279896081,1.5064142023293243,95.0037903689609635,8.0103036617068000,94.9187911998632501,8.0953028308045134,2.3393983867242127,0.1665120098486765,0.3161726330007770,0.1464014791138756,0.3362831637355779,-1.5287671172062200,-1.3382747739658369,-0.2022575931542667,0.0000000000000000,1015.6234092300122711,6.8319391259551594,16.5524893215891780,6.7331310324470905,1133.3646369034872805,9.1782790634497360,1006.9947730102152263,1100.1862943479520709,0.8114909174525943,-20.8882084385141624,-147.2580723317861384,-54.0665509940493081,-26.9638809663789054,881.3389388466184755,0.2611018536711773,-134.2844703833938809,8.8888774759999993,9.7317319280000003,8.7438167310000008,1.8803167193312236,2.2785898073179620,-0.3982730879867384,-8.2047272819314685,-7.3008634714650098
"2018Q4",997.6019819632704184,-5.8757517806106989,478.8990618905781957,482.1812650959941493,473.4267574707421886,NaN,7.2207157859218114,7.9371555988971068,5.7380342256151380,4.0000000000000000,6.9992371820034993,119.9964782928396971,17.2334344545245699,9.1345246329999998,9.7043028660000008,464.6599995751230949,0.9605691182646297,1479.2499094859260822,2.3132327716275540,-0.3200000000000000,17.7744459330496021,2.1511224158551796,15.6233235171944216,-1.2805691182646297,-1.6164414402811382,0.3358723220165085,4.3967169907764996,0.0000000000000000,0.0000000000000000,105.7574159773846532,-0.2214786039183121,-1.2805691182646297,6.1663445309771561,-1.7696275402006565,995.7413612377965819,1.8606207254738365,996.9119627194351096,0.6900192438353088,0.4390169801508819,0.4390169801508819,1477.1118027446532324,2.1381067412728498,1479.0114808642515527,0.2384286216745295,1.3542401729710036,95.4939344113345925,10.2634815660500607,95.3999014477259806,10.3575145296586726,1.9244409914509220,0.2312145101201820,-0.4526931140384940,0.2143167821386114,-0.4357953860569235,-1.5667588278122648,0.2861897095476351,0.3420212103193059,0.0000000000000000,1016.2560758907982290,2.5306666431438316,18.6540939275278106,8.4064184237545305,1135.3951458202755020,8.1220356671528862,1007.8771486587805839,1102.6269929318730192,0.8229139322637098,-19.4903661825118384,-147.0083633440068240,-52.2585190709143674,-26.9489050368069023,882.5046017922702504,0.2624972322054507,-133.7514740985282060,9.1345246329999998,9.8957074019999993,9.0306223090000000,2.1352874509965005,2.2813636583384471,-0.1460762073419466,-8.7545076252519607,-7.4770592967425475
"2019Q1",999.1431119901269540,6.1645201074261422,480.6313497022633783,483.8026416156093887,475.4856912974101419,NaN,6.9291512467407301,6.4855060784609577,8.2357353066718133,4.0000000000000000,7.1948499312584042,124.1268589069632924,16.5215224564943810,9.2752566479999992,10.9277719799999993,464.5928178460259232,-0.2687269163886867,1479.9698564044467730,2.8797876740827633,-0.3100000000000000,12.1868355980128982,1.7923214130308003,10.3945141849820981,-0.0412730836113133,-1.6548894285671307,1.6136163449558174,4.7762564791185804,0.0000000000000000,0.0000000000000000,108.0883270507258658,0.2656986845176741,-0.0412730836113133,6.2874856232241392,-1.5112291441055588,995.6262304147734312,3.5168815753535227,996.9874356770037593,2.1556763131231946,0.3018918302745988,0.3018918302745988,1477.3210934228409315,2.6487629816058416,1479.3073924133450419,0.6624639911017312,1.1836461963739566,95.8747895488757820,12.2135375018500838,95.7720857007510915,12.3162413499747743,1.4887370121004437,0.2961741245063659,-0.0304754399886918,0.2837676641410962,-0.0180689796234221,-1.6032588869560249,1.5619858033447116,0.8804768577110602,0.0000000000000000,1019.1743132288653442,11.6729493522684606,20.0312012387383902,5.5084292448423184,1136.6089553652200266,4.8552381797780981,1007.9638862448691725,1104.2795341020373598,0.8090068135620392,-21.1947939756344077,-149.8398630959852369,-53.5242152388169288,-26.9572650005387722,874.8236674191746260,0.2360984362661860,-144.3506458096906613,9.2752566479999992,9.9930798050000007,9.1318531029999992,2.0804067167415949,2.2843350522320454,-0.2039283354904504,-8.3169503181992468,-7.6425815676213649
"2019Q2",1000.4841251614966495,5.3640526854787822,482.0604094232248258,485.3825526471024432,476.3764220054672478,NaN,5.7162388838457900,6.3196441259722178,3.5629228322284234,4.0000000000000000,7.5571186847074037,121.1940973975112854,-11.7310460378080279,9.9199407639999997,10.9277719799999993,465.1958347486850585,2.4120676106365408,1480.1559825463102698,0.7445045674539870,-0.3200000000000000,18.5381790090548613,1.4865929131925679,17.0515860958622945,-2.7320676106365407,-1.6924270865417339,-1.0396405240948068,6.0522992070294102,0.0000000000000000,0.0000000000000000,104.3295227229714897,1.8408798008616136,-2.7320676106365407,6.4237481719677696,-0.3714489649383594,995.4686936467197711,5.0154315147768784,997.0302593260001913,3.4538658354964582,0.1712945959857279,0.1712945959857279,1477.5170871360653564,2.6388954102449134,1479.5561994993674944,0.5997830469427754,0.9952283440898100,96.1473090962063139,8.1822136267651757,96.0366307595003832,8.2928919634711065,1.0581802349971667,0.3582244553213969,1.4826553455402167,0.3517828771045828,1.4890969237570308,-1.6398035587176207,-1.0922640519189200,1.3806487001300454,0.0000000000000000,1023.9002063827670099,18.9035726156066630,23.4160812212703604,13.5395199301278808,1137.7592868614635790,4.6013259849742099,1007.6837316219322247,1105.9227162871941346,0.7805913103332129,-24.7703556332924890,-154.8459108728238220,-56.6069262075619548,-26.9857466823367460,881.3397334980505775,0.2403630647703988,-142.5604728847164040,9.9199407639999997,10.6137026999999993,9.7810045700000003,2.3628220792925960,2.2873752904850653,0.0754467888075308,-9.0061306416351954,-7.7963325933281942
