"Class[Size] ->","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","double[1-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]","Series[90-by-1]"
"2002Q1",946.8867283212418897,1.1816472918521868,414.6146060785364398,417.3155742646389967,409.7308855342760694,NaN,2.0307833561578263,2.3482224090296313,2.0357576418725785,NaN,5.7702710128289159,26.2364264467491068,0.0000000000000000,NaN,11.9807281200000002,436.6532213715232729,2.6493537179878786,1459.2098895690239715,0.3774659771997904,3.3599999999999999,-59.8756674578277526,-37.0004393931814874,-22.8752280646462651,0.7106462820121213,2.1465049490818702,0.0000000000000000,48.2750417397359115,3.7394876566710895,0.7106462820121213,2.7639383288065646,-0.6174333797246945,946.9971024142187161,-0.1103740929768264,946.9971728773101631,-0.1104445560682734,3.0382135822728742,3.0382135822728742,1459.3238124979648092,-0.1139229289408377,1459.3244153818745872,-0.1145258128506157,1.5472228478183752,52.1789815547560920,-3.9039398150201805,52.1830407878982143,-3.9079990481623028,5.2585788175597656,3.8012860599642080,-0.0617984032931185,3.8009828744671177,-0.0614952177960282,1.2774611363777784,-0.5668148543656570,-2.7834266104272452,0.0000000000000000,896.0824077903973830,3.1665569884285105,-50.8043205308445067,1.9849096965763238,988.1696127113858665,5.9495090302307290,NaN,NaN,0.6278698922588583,-46.5422311910005178,NaN,NaN,-53.3155769491039706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.5846887303629273,-5.9855109732552778,0.0000000000000000
"2002Q2",946.6167159788101344,-1.0800493697270213,414.5829504910609558,417.6845783733843973,408.7382920271250555,NaN,-0.1266223499019361,1.4760164349816023,-3.9703740286040556,NaN,5.7702710128289159,28.5178942233662482,9.1258711064685656,NaN,11.9807281200000002,437.2355014977150631,2.3291205047671610,1459.7510386001129064,2.1645961243557394,3.4500000000000002,-47.1591351198746978,-34.7588626357843609,-12.4002724840903369,1.1208794952328391,5.1432284384142202,0.0000000000000000,51.1704452300203343,5.8968933627308520,1.1208794952328391,2.6884435624337417,2.4547848759804785,947.7851801839666450,-1.1684642051565106,947.7853811437443028,-1.1686651649341684,3.1528330657365586,3.1528330657365586,1459.7136909731677861,0.0373476269451203,1459.7144247103656198,0.0366138897472865,1.5600373139641306,53.5053476770031367,-2.3349024469828024,53.5097778750273605,-2.3393326450070262,5.3069483485165847,3.6629854203700050,2.2339079423608470,3.6627054914118604,2.2341878713189915,1.1624394731682715,-0.0415599779354323,-2.8394531057808523,0.0000000000000000,897.6246333379567659,6.1689021902375316,-48.9920826408533685,7.2489515599645529,990.0866821839434806,7.6682778902304563,NaN,NaN,0.6302278409596925,-46.1673872660022724,NaN,NaN,-53.4795676443953028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.9462863462593418,-5.8347894980514798,0.0000000000000000
"2002Q3",946.3215137852545240,-1.1808087742224416,414.9148354262774774,417.9604406172924200,409.2055376835335778,NaN,1.3275397408660865,1.1034489756320909,1.8689826256340893,NaN,5.7797098726216811,30.7484699747960732,8.9223030057193000,NaN,11.9167028899999998,437.6511453985771709,1.6625756034484311,1460.1652922610699079,1.6570146438280062,3.3599999999999999,-44.0359364168673579,-32.2422501434210034,-11.7936862734463546,1.6974243965515687,1.1829596477720099,0.0000000000000000,53.4847799470957739,4.4521701317555946,1.6974243965515687,2.6129282696774943,-1.4299686219054843,948.6089134255986437,-2.2873996403441197,948.6092581964256851,-2.2877444111711611,3.2955082107255294,3.2955082107255294,1460.1081146625276688,0.0571775985422391,1460.1089808129488574,0.0563114481210505,1.5782244103329504,54.8399541335340359,-1.3551741864382620,54.8447076560334708,-1.3599277089376969,5.3397191240244410,3.5259287922371536,0.9262413395184410,3.5256799928871150,0.9264901388684796,1.0542963846516684,0.6431280118999003,-2.8796592042354758,0.0000000000000000,898.9868941066195021,5.4490430746509446,-47.3346196786350220,6.6298518488733862,990.8222104316621426,2.9421129908746479,NaN,NaN,0.6262903497817184,-46.7941197869465597,NaN,NaN,-53.6417004572132470,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.7549029337588422,-5.6852629063849367,0.0000000000000000
"2002Q4",947.1520859132631358,3.3222885120344472,415.4498485041847857,418.2813210209708359,409.9308393513626925,NaN,2.1400523116292334,1.2835216147136634,2.9012066713164586,NaN,5.7419490867486420,32.2083499169113310,5.8395197684610309,NaN,11.9167028899999998,438.2276603429089050,2.3060597773269365,1460.3227644393393803,0.6298887130778894,3.1099999999999999,-36.3182802490806225,-29.4464433207001797,-6.8718369283804428,0.8039402226730634,0.1376079632860640,0.0000000000000000,54.9861617556354645,3.6018967751194086,0.8039402226730634,2.5386284497593188,-2.4010204864732549,949.4745838323332237,-2.3224979190700878,949.4750875350076740,-2.3230016217445382,3.4633173543279554,3.4633173543279554,1460.5084506682528627,-0.1856862289134824,1460.5094497308607515,-0.1866852915213713,1.6018756716475764,56.1774548433485990,-1.1912930877131345,56.1824683591512013,-1.1963066035157368,5.3510428124709222,3.3902126928456364,0.2116840822737722,3.3900047730341494,0.2118920020852593,0.9541991963982629,-0.1502589737251995,-2.9017140179477674,0.0000000000000000,900.3352246800003513,5.3933222935233971,-46.8168612332627845,2.0710337814889499,991.6257816760949027,3.2142849777310403,NaN,NaN,0.6228878508047322,-47.3388791158944855,NaN,NaN,-53.8002457656679027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.3504816696081434,-5.5371900066356101,0.0000000000000000
"2003Q1",946.1922875432838964,-3.8391934799169576,415.6379953141553756,418.6315840760910874,410.0353878138704999,NaN,0.7525872398823594,1.4010522204810059,0.4181938500312299,NaN,5.6947280441750108,35.0656871613169301,11.4293489776223964,NaN,11.8049467499999992,438.9994804323058588,3.0872803575878152,1460.0156436578949979,-1.2284831257775295,2.6800000000000002,-23.2690008202873244,-26.3746546261515462,3.1056538058642218,-0.4072803575878150,2.8731792251222301,0.0000000000000000,58.4271722794674133,4.9421408042926513,-0.4072803575878150,2.4658863715120209,0.4072928536102092,950.3870434726138683,-4.1947559293299719,950.3877228188863455,-4.1954352756024491,3.6505411355146862,3.6505411355146862,1460.9161018285506088,-0.9004581706556110,1460.9172326999935194,-0.9015890420985215,1.6311318765310716,57.5116567415801185,0.9155155378872948,57.5168482577971147,0.9103240216702986,5.3375195945836538,3.2565125403126336,1.6856282639800177,3.2563572823310238,1.6857835219616275,0.8637171889857859,-1.2709975465736010,-2.9035186105085535,0.0000000000000000,901.6242054035036517,5.1559228940132016,-44.5680821397802447,8.9951163739301592,991.8880435844272370,1.0490476333293373,798.9950203878169077,976.8773133497439858,0.6165252628794533,-48.3655979310653734,-241.2586211276757524,-63.3763281657485535,-53.9530174424913511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.5961962622205874,-5.3908603035837395,0.0000000000000000
"2003Q2",948.9300770966078744,10.9511582132959120,416.4181521810879758,418.8290175064628897,411.7349993496727620,NaN,3.1206274677304009,0.7897337214872096,6.7984461432090484,NaN,5.2971884766105726,37.8436435720245044,11.1118256428302971,NaN,11.8049467499999992,439.1976965527049970,0.7928644815965527,1460.1020898309502627,0.3457846922210592,2.3599999999999999,-44.8993376511669240,-23.0343914163850094,-21.8649462347819146,1.5671355184034472,2.6428958188822400,0.0000000000000000,60.6231879436415397,2.1765610088801717,1.5671355184034472,2.3935436659643612,0.2493521529178788,951.3496928536849282,-2.4196157570770538,951.3505658314445554,-2.4204887348366810,3.8513720502328397,3.8513720502328397,1461.3323549277356506,-1.2302650967853879,1461.3336142779319289,-1.2315244469816662,1.6655263117536379,58.8356222051820907,1.7875657384594490,58.8408879337605626,1.7823000098809771,5.2961587038537914,3.1256360553067490,-0.9490750464265774,3.1255474037571025,-0.9489863948769308,0.7843257311333902,0.7828097872700570,-2.8880142777116955,0.0000000000000000,903.6314676253753078,8.0290488874866242,-45.2986094712325666,-2.9221093258092878,991.1472242832568327,-2.9632772046816171,799.0945929790378841,975.1421626540354737,0.5998133265801119,-51.1136794541075332,-243.1663107583264321,-67.1187410833289277,-54.0973986026390534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.0940181567901277,-5.2465914349261915,0.0000000000000000
"2003Q3",950.5279796029649333,6.3916100254282355,417.7306082936447638,419.3133532496888165,414.6735040498850822,NaN,5.2498244502271518,1.9373429729037071,11.7540188008492805,NaN,4.8790164169432053,37.1563556432483040,-2.7491517151048015,NaN,11.6575141500000008,439.6915247167631833,1.9753126562327452,1460.6410387615917443,2.1557957225659266,2.1400000000000001,-40.6108401793906140,-19.4312200143818075,-21.1796201650088065,0.1646873437672549,4.1989897858705199,0.0000000000000000,59.1172720663666951,-0.3708080332839465,0.1646873437672549,2.3206965221786064,1.8782932636919134,952.3633107603346843,-1.8353311573697511,952.3643962090179684,-1.8364166060530351,4.0553215102936520,4.0553215102936520,1461.7579339637661633,-1.1168952021744190,1461.7593155291103812,-1.1182767675186369,1.7028050047138095,60.1429858083191746,-1.0257137419524796,60.1481969213444145,-1.0309248549777195,5.2292359503354078,2.9994444761615724,-3.3702525094455189,2.9994386349929774,-3.3702466682769239,0.7167058180936202,-0.5520184743263653,-2.8584742671536789,0.0000000000000000,905.1880066228802661,6.2261559900198336,-45.3399729800846671,-0.1654540354084020,991.5022686553811582,1.4201774884973020,799.2099595852541825,975.1424848299074029,0.5926497230320489,-52.3151740794880880,-244.6074831496151205,-68.6749579049619143,-54.2303998664323785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.6398491998037343,-5.1047330917194200,0.0000000000000000
"2003Q4",951.6101528452869616,4.3286929692881131,417.8992036282385243,419.7652973753796459,413.9233548608314663,NaN,0.6743813383750421,1.8077765027633177,-3.0005967562144633,NaN,4.8790164169432053,39.8776119957367783,10.8850254099538972,NaN,11.6575141500000008,440.2564285891429563,2.2596154895190921,1461.3735379176682727,2.9299966243061135,2.1499999999999999,-29.0674167011458877,-15.5843723345199212,-13.4830443666259665,-0.1096154895190922,1.5328682002581100,0.0000000000000000,62.2348369566412316,4.2046350785681632,-0.1096154895190922,2.2465969743125971,-0.7137287740544871,953.4271637175032765,-1.8170108722163150,953.4284807824830068,-1.8183279371960452,4.2563382938601535,4.2563382938601535,1462.1927940189148103,-0.8192561012465376,1462.1942878151839977,-0.8207498975157250,1.7398891442944660,61.4284993537425734,0.8063376028986582,61.4334986923576736,0.8013382642835580,5.1412070840530362,2.8792058693066771,1.3254292092614861,2.8793013572224422,1.3253337213457210,0.6620277012360640,-0.7716431907551562,-2.8122211368827661,0.0000000000000000,907.7390439196828993,10.2041491872105325,-43.8711089256040623,5.8754562179224195,992.3102380488330709,3.2318775738076511,802.0796304302367616,976.1982699226990690,0.5824089470555119,-54.0582419828389291,-244.2888496014352313,-70.1702101089728814,-54.3488329395827989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.8419425145481796,-4.9656534392870970,0.0000000000000000
"2004Q1",954.2120187819662078,10.4074637467169850,419.0714786041793900,420.0354866721424401,417.3310355737582995,NaN,4.6890999037634629,1.0807571870511765,13.6307228517073327,NaN,4.8790164169432053,42.5267735404344123,10.5966461787905359,NaN,11.0510759600000004,440.7816206360174647,2.1007681874980335,1461.8652703512630069,1.9669297343789367,2.0600000000000001,-23.1619528515240916,-11.5263175537804834,-11.6356352977436082,-0.0407681874980335,2.9813063927615202,0.0000000000000000,64.2369155722724940,0.1899165131797425,-0.0407681874980335,2.1716709898139812,0.8096354029475390,954.5393711681571176,-0.3273523861909098,954.5409386223371939,-0.3289198403709861,4.4498313594167485,4.4498313594167485,1462.6361921159518715,-0.7709217646888646,1462.6377835748285179,-0.7725132235655110,1.7739830385780806,62.6862735731147964,1.5506419991576976,62.6908723905749596,1.5460431816975344,5.0294947928691442,2.7640818933532327,-2.5741653801734903,2.7642995474616181,-2.5743830342818756,0.6211166203838547,-0.6618848078818882,-2.7529194953668501,0.0000000000000000,910.3113144417541207,10.2890820882848857,-43.9007043402120871,-0.1183816584320994,994.5515632110511888,8.9653006488724714,805.2592539764079902,978.8545461167653912,0.5804846775664496,-54.3891873426918835,-243.6814965773351105,-70.0862044369777664,-54.4493818460826589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.7044510983841406,-4.8297159941139736,0.0000000000000000
"2004Q2",954.5908628702089800,1.5153763529710886,419.4039056253299691,420.6779991551888429,416.7098024625115613,NaN,1.3297080846023164,2.5700499321856114,-2.4849324449869528,NaN,4.8790164169432053,42.5267735404344123,0.0000000000000000,NaN,11.0510759600000004,441.4735809083585991,2.7678410893645378,1462.4973832080304419,2.5284514270697400,2.0800000000000001,-17.3047145160505380,-7.2979517518737618,-10.0067627641767771,-0.6878410893645377,2.9555149337785700,0.0000000000000000,64.5964488234630494,3.5493083323408889,-0.6878410893645377,2.0958984556466231,0.8596164781319469,955.6969169234673700,-1.1060540532583900,955.6987523441172243,-1.1078894739082443,4.6312548871201216,4.6312548871201216,1463.0868732425844883,-0.5894900345540464,1463.0885422780327190,-0.5911590700022771,1.8030348128168043,63.9109231591001503,0.6855256643628991,63.9148979961861130,0.6815508272769364,4.8961024224446135,2.6540626001681966,0.8952457321726923,2.6544255163024677,0.8948828160384212,0.5943155383659037,-1.2821566277304415,-2.6847851027969356,0.0000000000000000,912.0867191170809747,7.1016187013074159,-42.5041437531280053,5.5862423483363273,995.8128561658138551,5.0451718190506654,810.3200829400414023,978.6387164915670382,0.5775079960935763,-54.9032990632561422,-240.3960722890286092,-72.0774387375030017,-54.5287112371938534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.9681966926772816,-4.6972930355755560,0.0000000000000000
"2004Q3",956.8009921131123292,8.8405169716133969,419.5395806291828649,421.2571943586750649,415.9659267307135337,NaN,0.5427000154115831,2.3167808139448880,-2.9755029271921103,NaN,4.8790164169432053,43.1782416425537861,2.6058724084774951,NaN,10.9370571499999993,441.9442836059303659,1.8828107902870670,1462.7387747881662108,0.9655663205430756,2.1200000000000001,-5.4317816435100479,-2.9474432805711124,-2.4843383629389355,0.2371892097129331,2.5916034893510500,0.0000000000000000,65.5829446193013155,4.3363164015316222,0.2371892097129331,2.0197652809012285,0.5718382084498215,956.8965801993638252,-0.0955880862514960,956.8986989884591594,-0.0977068753468302,4.7997865773677404,4.7997865773677404,1463.5431005604168604,-0.8043257722506496,1463.5448205740201502,-0.8060457858539394,1.8251131839497248,65.0980319556124130,0.4849126636889025,65.1011217663694879,0.4818228529318276,4.7448950807334995,2.5475291882559179,1.7887872132757043,2.5480625849405292,1.7882538165910931,0.5815537400061959,-0.3443645302932627,-2.6110677998695788,0.0000000000000000,914.3354678034964991,8.9949947456620976,-42.4655243096158301,0.1544777740487007,996.9420685308474503,4.5168494601343809,813.8468354112253564,979.0488817807846544,0.5710786409538494,-56.0228353846380145,-239.1180685042602079,-73.9160221347009809,-54.5834817512113730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.2912676279615312,-4.5687355903983891,0.0000000000000000
"2004Q4",957.1526823741887711,1.4067610443057674,419.7953544841120674,421.6709676695750773,415.7727667674970462,NaN,1.0230954197168103,1.6550932436000494,-0.7726398528659502,NaN,4.8790164169432053,46.3734016232140220,12.7806399226409440,NaN,10.9370571499999993,442.5445255041403243,2.4009675928398337,1463.1019166219211911,1.4525673350199213,2.1600000000000001,8.0652417318215228,1.4707852816284996,6.5944564501930234,-0.2409675928398336,-0.1846424317113190,0.0000000000000000,69.1225726432422789,3.8559209972263950,-0.2409675928398336,1.9442946349673356,-2.1289370666786547,958.1344489279932759,-0.9817665538045048,958.1368631650776706,-0.9841807908888995,4.9526567064740448,4.9526567064740448,1464.0027687997810517,-0.9008521778598606,1464.0045056375947752,-0.9025890156735841,1.8387402542985001,66.2436122601055786,2.8789603831367003,66.2455159275704659,2.8770567156718130,4.5775766448039121,2.4434223847033545,1.4124986125230405,2.4441533763313648,1.4117676208950303,0.5819591622363851,-0.8229267550762187,-2.5331574576931120,0.0000000000000000,916.5492400607281525,8.8550890289266135,-40.6034423134606186,7.4483279846208461,998.6224856615574481,6.7216685228399911,817.2884328493643125,980.8332468232373458,0.5680408719953102,-56.5561905111597412,-237.8902433233529621,-74.3454293494797440,-54.6103789989519228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.8982009020780310,-4.4443873943455889,0.0000000000000000
"2005Q1",958.1131216150324690,3.8417569633747917,420.6928922969246400,422.3323943478560523,417.4653373176810760,NaN,3.5901512512502904,2.6457067131239000,6.7702822007361192,NaN,4.8790164169432053,48.2426149244292759,7.4768532048610155,NaN,10.9349426399999992,442.9029488269217723,1.4336932911257918,1463.3389553175427409,0.9481547824861991,2.1400000000000001,14.5763961060157037,5.9007586447492741,8.6756374612664295,0.7063067088742083,3.0259706810530398,0.0000000000000000,70.4526714544264223,1.2888651656929149,0.7063067088742083,1.8708670861147629,1.1551035949382769,959.4065512989481022,-1.2934296839156332,959.4092684168901997,-1.2961468018577307,5.0896210072501162,5.0896210072501162,1464.4632699874009631,-1.1243146698582223,1464.4649808649437546,-1.1260255474010137,1.8419009093959176,67.3439794404484218,3.1086920139780005,67.3443538455174888,3.1083176089089335,4.3953516717880916,2.3418009086057623,-1.0529357429128474,2.3427581720659063,-1.0538930063729914,0.5944445141566921,0.1118621947175162,-2.4570991455659414,0.0000000000000000,917.4825438530825750,3.7332151694176900,-40.6305777619498940,-0.1085417939571016,999.5761455572926479,3.8146395829407993,821.6655505194330544,981.5637453952399483,0.5681565147522396,-56.5358344077788288,-234.4464294456386142,-74.5482345698315356,-54.6061845481411012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.8670570301749763,-4.3245994085006467,0.0000000000000000
"2005Q2",960.0710116219005386,7.8315600274722783,421.4642950244134454,422.9166788029546069,418.3357518916986919,NaN,3.0856109099552214,2.3371378203942186,3.4816582960704636,NaN,4.8790164169432053,47.6234178996371682,-2.4767880991684308,NaN,10.9349426399999992,443.4737673586550386,2.2832741269330654,1463.9054661326833866,2.2660432605625829,2.1200000000000001,16.4169548854658522,10.2906230540967822,6.1263318313690700,-0.1632741269330653,1.3623768047582101,0.0000000000000000,69.6328902338787543,1.7934055069879840,-0.1632741269330653,1.7995326169466541,-0.4371558121884440,960.7083018977240272,-0.6372902758234886,960.7113231738194372,-0.6403115519188987,5.2082190277169502,5.2082190277169502,1464.9214331173895971,-1.0159669847062105,1464.9230655341186775,-1.0175994014352909,1.8323386766996919,68.3972482147491689,1.2356420191295854,68.3957070463862777,1.2371831874924766,4.2054128034751557,2.2436062906912246,-0.4502007837032407,2.2448196084981471,-0.4514141015101631,0.6174081756454151,-0.7806823025784804,-2.3881194010345510,0.0000000000000000,920.5898650228981523,12.4292846792623095,-39.4811465990023862,4.5977246517900312,1002.3853085389754369,11.2366519267311560,826.3196024951932941,983.4101100808419460,0.5664650324816232,-56.8339925959117096,-232.8996986396938951,-75.8091910540452147,-54.5678096872720033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.5809269112559150,-4.2097371320821315,0.0000000000000000
"2005Q3",961.3351137314364223,5.0564084381435350,422.3030903183423561,423.4106504597259573,419.7575641982512593,NaN,3.3551811757156429,1.9758866270854014,5.6872492262102696,NaN,4.8790164169432053,47.6234178996371682,0.0000000000000000,NaN,10.8867510400000000,444.2180557493628612,2.9771535628312904,1464.6474660137487263,2.9679995242613586,2.1299999999999999,30.0815300707706896,14.5939470283898860,15.4875830423808036,-0.8471535628312905,1.5509823172417201,0.0000000000000000,69.5383833306576662,1.5238352412275624,-0.8471535628312905,1.7310631498129891,-0.1800808325712691,962.0343069162643133,-0.6991931848278909,962.0376257740368828,-0.7025120426004605,5.3052104008697825,5.3052104008697825,1465.3733844871903784,-0.7259184734416522,1465.3748751572054516,-0.7274091434567254,1.8072384923470963,69.4034762336247582,0.1349070970329080,69.3995897548580984,0.1387935757995677,4.0155308338872828,2.1491219768485048,-0.6252867356209424,2.1506216388530963,-0.6267863976255339,0.6493184404525509,-1.4964720032838414,-2.3274955225925180,0.0000000000000000,922.7715467670871021,8.7267269767557991,-38.5635669643493202,3.6703185386122641,1004.3215546822013948,7.7449845729038316,833.3729382500647489,984.0770262999690203,0.5650764303839205,-57.0794281968747512,-228.0280446290113616,-77.3239565791071044,-54.4922943481616926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.6530862614746979,-4.1001714888848282,0.0000000000000000
"2005Q4",962.4095687820781677,4.2978202025669816,423.1494400369333562,424.1614480957136379,420.7651342866030859,NaN,3.3853988743640002,3.0031905439507227,4.0302803534073064,NaN,4.8790164169432053,47.6234178996371682,0.0000000000000000,NaN,10.8867510400000000,444.8399410038142605,2.4875410178055972,1465.2966978426620699,2.5969273156533745,2.3399999999999999,29.6773854483449178,18.7681280437420490,10.9092574046028687,-0.1475410178055974,3.4208467781607799,0.0000000000000000,69.3139188665180654,1.4936175425792051,-0.1475410178055974,1.6659573846811295,1.7548893934796503,963.3787742400893421,-0.9692054580111744,963.3823743609934809,-0.9728055789153132,5.3789943478263922,5.3789943478263922,1465.8146154148807909,-0.5179175722187210,1465.8158892466635734,-0.5191914040015035,1.7640563578324873,70.3634934239540684,-1.0495745574360029,70.3567894351063643,-1.0428705685882989,3.8287987209930634,2.0583500374765507,-0.5647324948973456,2.0601660825423194,-0.5665485399631143,0.6881556758889847,-0.8356966936945821,-2.2735530420789409,0.0000000000000000,925.4656905230900747,10.7765750240118905,-36.9438782589880930,6.4787548214449089,1005.8451692376486335,6.0944582217889547,839.3494442380545024,984.8643846526533707,0.5585006068097846,-58.2499573974305065,-224.7456823970245807,-79.2307419824257977,-54.3768295414878153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.3963138091105520,-3.9962771146013139,0.0000000000000000
"2006Q1",963.2694061749166394,3.4393495713538869,423.9886867512758499,424.9209272783016331,421.9000503431882407,NaN,3.3569868573699750,3.0379167303519807,4.5396642263406193,NaN,4.8790164169432053,48.2426149244292759,2.4767880991684308,NaN,10.9416508199999996,445.2834524684392932,1.7740458585001306,1466.1689935940307805,3.4891830054748425,2.6099999999999999,38.6705827202751777,22.7802433156682156,15.8903394046069621,0.8359541414998692,-0.0757508697411255,0.0000000000000000,69.5373806415927334,1.5220295595732303,0.8359541414998692,1.6046014709980785,-1.6803523407392040,964.7354747589785120,-1.4660685840618726,964.7393280081133753,-1.4699218331967359,5.4278145884795777,5.4278145884795777,1466.2401635194914888,-0.0711699254607083,1466.2411326842379822,-0.0721390902072017,1.7009737502976350,71.2782140295515774,-1.7408333879588440,71.2681802972894332,-1.7307996556966998,3.6455634487322754,1.9709017387645460,-0.4488721791913157,1.9730630174788697,-0.4510334579056394,0.7309649542635489,0.1049891872363203,-2.2211197774677367,0.0000000000000000,927.8750894637634019,9.6375957626933086,-35.3943167111532375,6.1982461913394218,1007.2466663412209300,5.6059884142891860,843.7355296100552096,985.8594160227145267,0.5528997419577237,-59.2578592345315158,-222.7689959656973144,-80.6451095530380258,-54.2187787535179169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.0208769351133924,-3.8984241740718915,0.0000000000000000
"2006Q2",964.4563962155123136,4.7479601623826966,424.9066507417650769,425.5470855785784465,423.1022126464399093,NaN,3.6718559619569078,2.5046332011072536,4.8086492130066745,NaN,4.8790164169432053,51.2823626428663601,12.1589908737483370,NaN,10.9416508199999996,445.8987675810010387,2.4612604502469821,1467.2616178928831232,4.3704971954093708,2.8900000000000001,41.3866056217333380,26.6041883455611980,14.7824172761721400,0.4287395497530180,0.3896505282065300,0.0000000000000000,72.2744794821023220,1.2071604549862975,0.4287395497530180,1.5484783640817634,-1.1588278358752335,966.0975736092995021,-1.6411773937871885,966.1016377853334234,-1.6452415698211098,5.4492391088801924,5.4492391088801924,1466.6447427215703101,0.6168751713128131,1466.6453058570466510,0.6163120358364722,1.6166926912346753,72.1478963101333335,0.1265831719689885,72.1339847574601976,0.1404947246421244,3.4632178406830576,1.8860353890923647,-0.6788749341060671,1.8885684287383231,-0.6814079737520256,0.7742690374515169,-0.3455294876984989,-2.1631355064194508,0.0000000000000000,929.8206345943767701,7.7821805224534728,-34.6357616211355435,3.0342203600707762,1009.5430498711698419,9.1855341197956477,847.7745252449127520,987.3797006771786755,0.5548429332998492,-58.9070208351961142,-220.6755454614533392,-81.0703700291872877,-54.0157636790432676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.4448729321385372,-3.8069768325038096,0.0000000000000000
"2006Q3",966.0247155647786030,6.2732773970651579,425.3767035978457329,426.0988306296825385,423.4337894696309945,NaN,1.8802114243226242,2.2069802044163680,1.3263072927643407,NaN,4.8980622221621886,52.4728528934982137,4.7619610025274142,NaN,10.6871288500000006,446.3721822403716146,1.8936586374823037,1467.8385407511991616,2.3076914332641536,3.2200000000000002,39.7562402764598062,30.2237900969416842,9.5324501795181220,1.3263413625176965,0.6315953710898971,0.0000000000000000,73.4683315360240954,3.0178507978395643,1.3263413625176965,1.4980207990371490,-0.8664254279472520,967.4573196345548922,-1.4326040697762892,967.4615360614442352,-1.4368204966656322,5.4395931044432473,5.4395931044432473,1467.0230224604611067,0.8155182907380549,1467.0230640652764578,0.8154766859227038,1.5110328329192271,72.9717105045478860,0.4966210314762094,72.9533434818867619,0.5149880541373335,3.2774348977062573,1.8027287517278849,1.2151220461116794,1.8056564054850650,1.2121943923544993,0.8146563055701846,0.5116850569475119,-2.0975657566987467,0.0000000000000000,931.1335512543846562,5.2516666400315444,-34.8911643103939468,-1.0216107570336135,1012.0850132548914644,10.1678535348864898,855.5353727395633996,988.4804234188900409,0.5617042904657441,-57.6779741114823352,-214.2276146268104640,-81.2825639474837516,-53.7657419515538564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.6650411600515440,-3.7222904796319285,0.0000000000000000
